foursquare_id,ll,venue_ll,name,address,category
57cc5ba5498e735d58acd653,"43.636533,-79.395854","43.637305,-79.390891",Tiki Taxi,401 Queens Quay W,Harbor or Marina
4d6939c3b6f46dcbd0351fb2,"43.636533,-79.395854","43.63679,-79.400296",Monument to the War of 1812: Douglas Coupland,Address not available,Art Gallery
4ade55bcf964a5201b7521e3,"43.636533,-79.395854","43.640368,-79.390444",St. Louis Bar and Grill,313 Bremner Blvd,Sports Bar
4b96ddb3f964a520eee934e3,"43.636533,-79.395854","43.639609,-79.391632",HVE Dog Park,Address not available,Dog Park
4ffa2fcc45b019248d526d64,"43.636533,-79.395854","43.632868,-79.399437",Stadium Road South Park,Address not available,Park
4b6ca05af964a5208f472ce3,"43.636533,-79.395854","43.642687,-79.393291",Subway,393 Front St W,Deli
60e4a9b507e44b6e3577dbf9,"43.636533,-79.395854","43.640394,-79.390869",Kibo Sushi,325 Bremner Blvd,Sushi Restaurant
4e7fee60722eea96b85c2440,"43.636533,-79.395854","43.636444,-79.403512",June Callwood Park,Address not available,Park
5151bca0e4b0f160b1391e51,"43.636533,-79.395854","43.638224,-79.38828",Harbourfront Park,275A31 Queens Quay W,Harbor or Marina
4e0ded28b0fb59de67d0f4a6,"43.636533,-79.395854","43.641574,-79.391618",Chinese Railroad Workers Memorial,1 Blue Jays Way,Memorial Site
51c9ec58498e2423c572d688,"43.636533,-79.395854","43.642085,-79.390764",Rod Robbie Bridge,1 Blue Jays Way,Bridge
4fb19ea6e4b0133c47a5fa88,"43.636533,-79.395854","43.642144,-79.390727",Kings Club,1 Blue Jays Way,Sandwich Spot
60c1329e29a1fa27561da391,"43.636533,-79.395854","43.6403384,-79.3926046",Fat Bastard Burrito Co,351 Bremner Boulevard,Burrito Restaurant
9f0bc3d9b0184f699dbad2ed,"43.636533,-79.395854","43.638591,-79.404089",Fort York,100 Garrison Rd,Monument
f0b6ceb21f274330e7b675aa,"43.636533,-79.395854","43.641637,-79.389197",Sportsnet Grill,1 Blue Jays Way Toronto Ctr,Sports Bar
4ad4c05ef964a52094f620e3,"43.643667,-79.380414","43.63886,-79.38285",Harbourfront Centre,235 Queens Quay W,Music Venue
57768fb1498ec8fca5cc0594,"43.643667,-79.380414","43.639064,-79.382899",Boxcar Social,235 Queens Quay W,Bar
4c57636330d82d7f57d3d962,"43.643667,-79.380414","43.640541,-79.385751",Toronto Railway Heritage Centre,Address not available,History Museum
597b72811b0ea5223f9f77f7,"43.643667,-79.380414","43.638298,-79.3803",Joe Bird,207 Queens Quay W,Ice Cream Parlor
5c6964c1a87921002c41f5f5,"43.666233,-79.373327","43.671219,-79.376841",Maison Selby,592 Sherbourne St,Bistro
4bb606111344b71388da9c04,"43.666233,-79.373327","43.666225,-79.37137",Winchester Park,530 Ontario St,Playground
5634ddf3498eae120169005c,"43.666233,-79.373327","43.671131,-79.374956",Tinuno Restaurant,31 Howard St,Filipino Restaurant
52423fb211d22dbd0eea431b,"43.666233,-79.373327","43.664243,-79.380127",Kintaro Izakaya,459 Church St,Sake Bar
4af36863f964a52053ed21e3,"43.666233,-79.373327","43.665411,-79.381061",Ginger,546 Church St,Diner
4c66c4f97abde21e58556468,"43.666233,-79.373327","43.671154,-79.376176",Eggsmart,601 Sherbourne St,Diner
5e17703002af0d0008990be8,"43.666233,-79.373327","43.660491,-79.378455",A&W Restaurant,357 Church St,American Restaurant
4bd909a32e6f0f477ba10908,"43.666233,-79.373327","43.665882,-79.380762",Pizza Pizza,68 Wellesley St E,Pizzeria
4e72b0a418386b4648d1f763,"43.666233,-79.373327","43.667797,-79.376016",Wellesley-Magill Park,125 Homewood Ave,Park
1e2e80fa17ef4746689faa24,"43.666233,-79.373327","43.663232,-79.372391",Mixed Co,157 Carlton St,Music Venue
5886665b5eef1148014abb17,"43.666233,-79.373327","43.667516,-79.36905",Shalom Ethiopian Restaurant,587 Parliament St,Ethiopian Restaurant
4d2241fddd6a236a79424638,"43.666233,-79.373327","43.668572,-79.369966",Wellesley Parliament Square,Wellesley St E,Plaza
4af11193f964a520abe021e3,"43.666233,-79.373327","43.666461,-79.378188",Wellesley Plaza,100 Wellesley St E,Plaza
63877be4d21608685d6a95c9,"43.666233,-79.373327","43.665832,-79.368268",Kingyo Fishermans Market,51B Winchester St,Sushi Restaurant
4bd98ddb0115c9b682ab7780,"43.666233,-79.373327","43.672159,-79.377037",Tim Hortons,419 Bloor St E,"Cafe, Coffee, and Tea House"
4b2c1cd8f964a520e6c124e3,"43.666233,-79.373327","43.661415,-79.380425",Mick E Fynn's,45 Carleton Pl,Sports Bar
4f8b3554e4b03a0f2713f505,"43.666233,-79.373327","43.667084,-79.380439","AIDS Memorial, Toronto",Address not available,Landmarks and Outdoors
60624810d972c82ede46a169,"43.666233,-79.373327","43.66517,-79.380508",The Well Bar,487 Church St,Gay Bar
627862f5e9cd176178e32dd9,"43.666233,-79.373327","43.662181,-79.379144",Ajisen Ramen and Bar,399 Church St,Ramen Restaurant
63372c5bbd933a095c61a5e7,"43.666233,-79.373327","43.661092,-79.37869",Sinjeon Topokki,377 Church St,Korean Restaurant
5b2e825b061b51002cd557f4,"43.666233,-79.373327","43.661085,-79.378783",Assembli Pizza,373 Church St,Pizzeria
57be1ded498edab44ddf8725,"43.640114,-79.393249","43.646031,-79.389757",A&W Restaurant,8 Mercer St,American Restaurant
4d5effa95b276dcbc3b201c6,"43.640114,-79.393249","43.645435,-79.387138",Toca,181 Wellington St W,Bar
541c617b498ea1eb4f2fc40e,"43.640114,-79.393249","43.644383,-79.387718",Sunset Grill,250 Front St W,Bar
4dde735f7d8bb03c06b3db73,"43.640114,-79.393249","43.644264,-79.388587",Boston Pizza,250 Front St W,Pizzeria
59618608603d2a7c9475ba34,"43.640114,-79.393249","43.644004,-79.387518",The Pint Public House,277 Front St W,Sports Bar
5b233c5595d986002c9e8788,"43.653766,-79.401676","43.648297,-79.399514",Drom Taberna,458 Queen St W,Bar
4edeae9d61af80fe89aa3f54,"43.653766,-79.401676","43.648766,-79.396924",Banh Mi Boys,392 Queen St W,Korean Restaurant
5c9d0a7d25fb7b002cdc0ca6,"43.653766,-79.401676","43.648297,-79.399514",Raku,456 Queen St W,Udon Restaurant
55a9c018498e8b05f7f870f1,"43.653766,-79.401676","43.648611,-79.395965",Alo,3rd Floor,French Restaurant
4b9ea14cf964a52032f536e3,"43.653766,-79.401676","43.647952,-79.398851",Graffiti Alley,753 Queen St W,Monument
4d3e1a66457cb60c7ad5fda4,"43.653766,-79.401676","43.647583,-79.403935",416 Snack Bar,181 Bathurst St,Speakeasy
4ad93053f964a520f21821e3,"43.653766,-79.401676","43.648133,-79.400236",BarChef,472 Queen St W,Cocktail Bar
4ad4c05ef964a5208cf620e3,"43.653766,-79.401676","43.647618,-79.402678",Bovine Sex Club,542 Queen St W,Night Club
5d69c5854d67cb0008550eae,"43.653766,-79.401676","43.651731,-79.409412",The Fourth Man in the Fire,832 Dundas St W,Pizzeria
5d96909616cfd90008f7dff4,"43.653766,-79.401676","43.647247,-79.402385",Ramen Isshin,609 Queen St W,Ramen Restaurant
5929f6d73abcaf2166cba309,"43.653766,-79.401676","43.651345,-79.410098",La Palma,849 Dundas St W,Bar
4adb4489f964a520642521e3,"43.653889,-79.441389","43.659191,-79.438005",The 3 Speed,1163 Bloor St W,Bar
4ae33298f964a520909121e3,"43.653889,-79.441389","43.64855,-79.444573",Sorauren Avenue Park,289 Sorauren Ave,Non-Profit Organization
55208e01498e31eeac5ff582,"43.653889,-79.441389","43.659485,-79.437818",Burdock,1184 Bloor St W,Music Venue
51572dc9e4b0b5f7ce9d0e13,"43.653889,-79.441389","43.652594,-79.433019",Takht-e Tavoos,1120 College St,Persian Restaurant
539df284498e79c67475ac1c,"43.653889,-79.441389","43.659049,-79.439946",Home Baking Co,1242 Bloor St W,Bakery
4c0003d7f61ea593c529eb13,"43.653889,-79.441389","43.652343,-79.434148",Linh Restaurant,1156 College St,Vietnamese Restaurant
4adb7f2cf964a520342821e3,"43.653889,-79.441389","43.656987,-79.433583",Dufferin Grove Park,875 Dufferin St,Park
54d1511a498e0bdbddef0f46,"43.653889,-79.441389","43.652693,-79.432427",Black Cat Espresso Bar,1104 College St,Café
568efc0f498e8eee920ff488,"43.653889,-79.441389","43.649733,-79.436067",Swan Dive,1631 Dundas St W,Dive Bar
4eb4ea68e5e874370504af98,"43.653889,-79.441389","43.659259,-79.439372",Bar Neon,1226 Bloor St W,Cocktail Bar
4ad4c05df964a52086f620e3,"43.653889,-79.441389","43.649671,-79.434608",Lula Lounge,1585 Dundas St W,Jazz and Blues Venue
4ae39ff8f964a520659721e3,"43.653889,-79.441389","43.649926,-79.434181",Brazil Bakery & Pastry Ltd,1566 Dundas St W,Bakery
4df4606288772e1f8157451c,"43.653889,-79.441389","43.653187,-79.44181",MacGregor Playground,346 Lansdowne Ave,Playground
4dceadb4d22deadedd58116d,"43.653889,-79.441389","43.659184,-79.438097",Subway,1171 Bloor St W,Deli
4b9a9de7f964a520c2c635e3,"43.653889,-79.441389","43.650717,-79.439497",Tim Hortons,1269 College St,"Cafe, Coffee, and Tea House"
4b7f4c73f964a520db2530e3,"43.653889,-79.441389","43.659187,-79.439594",Duffy's Tavern,1238 Bloor St W,Night Club
4bcccd7fcc8cd13a309bc1cf,"43.653889,-79.441389","43.651064,-79.439366",S Market,1269 College St,Restaurant
531c968c498ef5c72928a82f,"43.653889,-79.441389","43.65153,-79.438365",De Floured,1250 College St,Bakery
534562e9498e81f03dbad99d,"43.653889,-79.441389","43.650953,-79.439348",Papa John's Pizza,1269 College St,Pizzeria
5013541de4b06bc0bd6011e0,"43.653889,-79.441389","43.653429,-79.436192",Skramden Yards,Address not available,Historic and Protected Site
4e0f4339fa76d62f4450c279,"43.653889,-79.441389","43.654377,-79.435503",KFC,900 Dufferin St,Fried Chicken Joint
5c17b2bf7dc9e1002cec0334,"43.653889,-79.441389","43.649967,-79.439003",Viaggio,1727 Dundas St W,Italian Restaurant
34eee79b45da42b3a7473a07,"43.653889,-79.441389","43.655906,-79.435327",Barburrito,900 Dufferin St,Mexican Restaurant
541f5753498e5208edd3b621,"43.653889,-79.441389","43.649763,-79.437194",Domino's Pizza,1671 Dundas St W,Pizzeria
580ae2e338fa40c9526740ff,"43.653889,-79.441389","43.650074,-79.435234",The Baby G,1608 Dundas St W,Music Venue
629d038e36c64771b21fc800,"43.653889,-79.441389","43.650056,-79.434716",Slow South Pizza,1588 Dundas St W,Pizzeria
50e23112e4b0c970954f2021,"43.653889,-79.441389","43.647777,-79.442859",Sorauren park dog park,Address not available,Dog Park
53bf3b1b498e00f69cceeb0c,"43.653889,-79.441389","43.64992,-79.434274",Amigos Da Dundas Sports Bar,1570 Dundas St W,Lounge
62c1dd11d37498610777588c,"43.653889,-79.441389","43.659643,-79.437189",Adal Restaurant & Cafe,1160 Bloor St W,Ethiopian Restaurant
5af61b5122d490002c778bcc,"43.653889,-79.441389","43.65965,-79.437096",The John,1174 Bloor St W,Beer Bar
5d98ac54c896c200081eb9a5,"43.653889,-79.441389","43.649863,-79.433517",Good Fork,1550 Dundas St W,Turkish Restaurant
874f39ec4d0c42a652f5b24a,"43.653889,-79.441389","43.653187,-79.44181",McGregor Park,Lansdowne Ave,Park
df3a58aed8bb4b9464d91de2,"43.653889,-79.441389","43.658764,-79.441537",The Spot,1280 Bloor St W,Restaurant
4da50b29a86ed93def2fb1d9,"43.650833,-79.443056","43.647963,-79.449527",Barque Smokehouse,299 Roncesvalles Ave,BBQ Joint
4b5df38ef964a520aa7529e3,"43.650833,-79.443056","43.645021,-79.448307",Cafe Polonez,195 Roncesvalles Ave,Diner
4aedc9d1f964a520ecce21e3,"43.650833,-79.443056","43.648296,-79.449581",The Dizzy,305A Roncesvalles Ave,Diner
5337166e498e7ec9227d01a4,"43.650833,-79.443056","43.644969,-79.448252",Ed's Real Scoop,189 Roncesvalles Ave,Ice Cream Parlor
53246dd7498ebf5933044f28,"43.650833,-79.443056","43.647533,-79.449271",Extra Butter Coffee,283 Roncesvalles Ave,Café
4b23fc2ef964a520695e24e3,"43.650833,-79.443056","43.646007,-79.448652",Aris Place,229 Roncesvalles Ave,Diner
4fbeadbae4b0b0419aa676de,"43.650833,-79.443056","43.647748,-79.449399",De la Mer Fresh Fish Market,291 Roncesvalles Ave,Restaurant
58de9bb6c5f8a7558d1549f4,"43.650833,-79.443056","43.648792,-79.449707",Alimentari Italian Grocery,325 Roncesvalles Ave,Restaurant
60ab1203ebf7d602df59d057,"43.650833,-79.443056","43.647748,-79.449399",Sunnyside Provisions,287 Roncesvalles Ave,Grocery Store
514a4961e4b004a36b8d9ea0,"43.654492,-79.422634","43.654672,-79.420682",Bar Isabel,797 College St,Cocktail Bar
4c9fb4d154c8a1cd0482994b,"43.654492,-79.422634","43.654287,-79.423659",The Caledonian,856 College St,Whisky Bar
4bedacfbe24d20a163d07114,"43.654492,-79.422634","43.653449,-79.421281",Fred Hamilton Playground,Address not available,Park
5a4fe20a286fda0166f6b594,"43.654492,-79.422634","43.653487,-79.427692",Giulietta,972 College St,Italian Restaurant
4ad4c05ef964a520bdf620e3,"43.654492,-79.422634","43.650061,-79.4177",Trinity Bellwoods Park,1053 Dundas St W,Park
56418c69498ec00425302f6a,"43.654492,-79.422634","43.649644,-79.426516",Imanishi Japanese Kitchen,1330 Dundas St W,Japanese Restaurant
4b773d3ef964a520b78a2ee3,"43.654492,-79.422634","43.65533,-79.41859",Sicilian Sidewalk Cafe,712 College St,Café
4e235b5cd22d0a3f5a0bc0a2,"43.654492,-79.422634","43.653844,-79.425879",Folly Brewpub,928 College St,Bar
4af369d0f964a52060ed21e3,"43.654492,-79.422634","43.648691,-79.420333",Foxley,207 Ossington Ave,Bistro
4fe54620e4b067dfbe1dc838,"43.654492,-79.422634","43.649249,-79.421918",Get Well,1181 Dundas St W,Bar
57d0b57b498e640a72cbbe26,"43.654492,-79.422634","43.65522,-79.414692",Birreria Volo,612 College St,Beer Bar
4c0699288b4520a11da58597,"43.654492,-79.422634","43.649593,-79.425666",Enoteca Sociale,1288 Dundas St W,Italian Restaurant
4adfd8c0f964a520bf7d21e3,"43.654492,-79.422634","43.649199,-79.421069",Communist's Daughter,1149 Dundas St W,Cocktail Bar
4ad9f9caf964a5209f1c21e3,"43.654492,-79.422634","43.654094,-79.413202",Bitondo Pizzeria,11 Clinton St,Pizzeria
4ad4c05df964a52084f620e3,"43.654492,-79.422634","43.655197,-79.419644",El Convento Rico,750 College St W,Night Club
4af302d7f964a520c4e921e3,"43.654492,-79.422634","43.647901,-79.420393",I Deal Coffee,162 Ossington Ave,Café
55428589498ece80e0848c8f,"43.654492,-79.422634","43.649747,-79.429711",Loveless Cafe,1430 Dundas St W,Bar
4ada3630f964a520072021e3,"43.654492,-79.422634","43.649267,-79.422435",The Garrison,1197 Dundas St W,Music Venue
4b22e814f964a520175024e3,"43.654492,-79.422634","43.649527,-79.42042",The Lakeview Restaurant,1132 Dundas St W,Diner
4b003cbef964a520d33b22e3,"43.654492,-79.422634","43.653956,-79.413554",San Francesco Foods,10 Clinton St,Pizzeria
527f0765498e3c9924292d6d,"43.654492,-79.422634","43.649561,-79.425334",The Dock Ellis,1280 Dundas St W,Sports Bar
4ad4c061f964a52096f720e3,"43.654492,-79.422634","43.655419,-79.413508",Utopia Cafe & Grill,586A College St,Burger Joint
58081cc238fa872d3b31c0cf,"43.654492,-79.422634","43.648442,-79.420667",Superpoint,184A Ossington Ave Main,Pizzeria
4ad4c061f964a52097f720e3,"43.654492,-79.422634","43.65325,-79.428636",Bairrada Churrasqueira Grill,1000 College St,BBQ Joint
5c7f10923fcee8002c306904,"43.654492,-79.422634","43.649701,-79.424188",La Chingada,1242 Dundas St W,Bar
5a3be31b1cf2e15c9fa24fba,"43.654492,-79.422634","43.655622,-79.413026",Mrs Robinson,574 College St,Bar
50469ce0e4b09930b4f12456,"43.654492,-79.422634","43.655247,-79.414322",Hapa Izakaya,602 College St,Japanese Restaurant
4a8b2742f964a520960b20e3,"43.654492,-79.422634","43.64952,-79.417427",Trinity Bellwoods Farmers' Market,Address not available,Park
5a91e9e7e4c4590ae9eb0a5c,"43.654492,-79.422634","43.649224,-79.421493",Paris Paris,1161 Dundas St W,Wine Bar
4add090ff964a520a66321e3,"43.654492,-79.422634","43.653765,-79.426194",Brass Taps Pizza Pub,934 College St,Lounge
4add2a2bf964a520656421e3,"43.654492,-79.422634","43.649101,-79.420866",The Painted Lady,218 Ossington Ave,Lounge
5c6779be78782c002c5dc722,"43.654492,-79.422634","43.648005,-79.420504",The Shozan Room,164 Ossington Ave,Japanese Restaurant
4ad929ebf964a520bb1821e3,"43.654492,-79.422634","43.654778,-79.419998",Revival Restaurant Bar,783 College St,Night Club
4ad4c05cf964a5200ef620e3,"43.654492,-79.422634","43.655399,-79.413785",Cafe Diplomatico,594 College St,Pizzeria
4c94f2a072dd224bc1c49e91,"43.654492,-79.422634","43.649642,-79.42731",Full of Beans Coffee House & Roastery,1348 Dundas St W,Café
5c79b9d15ba046002c7fbcb2,"43.654492,-79.422634","43.654283,-79.422163",The Night Baker,825 College St,Bakery
5c4e5e93a87921002c793935,"43.654492,-79.422634","43.655249,-79.419699",Giovanni's Italian Kitchen & Pizza Bar,760A College St,Pizzeria
4e177dd488777e9647674212,"43.654492,-79.422634","43.652726,-79.420417",Fred Hamilton Park Bocce Court,Address not available,Park
60c398cb15755366c0521817,"43.654492,-79.422634","43.653725,-79.426749",Gonzo Izakaya,940 College St,Japanese Restaurant
5ff8942b6f5c0832a4bccdec,"43.654492,-79.422634","43.655442,-79.417813",Tsuchi Cafe,688 College St,Café
5de1ef4d6c93960008c41508,"43.654492,-79.422634","43.649237,-79.424394",Fiz,1265 Dundas St W,Wine Bar
6101a52f5388824d1470babf,"43.654492,-79.422634","43.649199,-79.421069",The Haifa Room,224 Ossington Ave,Middle Eastern Restaurant
6355b4122e1b83668194ee2e,"43.654492,-79.422634","43.654887,-79.414638",Danny's Pizza Tavern,611 College St,Pizzeria
604672a42828cb5c1b1cf9a5,"43.654492,-79.422634","43.649327,-79.427774",Milou,1375 Dundas St W,Café
5c18068cf2554e003991f356,"43.654492,-79.422634","43.655152,-79.413325",Beerocracy,583 College St,Beer Bar
ab86c4f5606f4dd7392b039e,"43.654492,-79.422634","43.649553,-79.423135",Luther's Chicken,1212 Dundas St W,Fast Food Restaurant
7c484977c6ab4305cb6fc50f,"43.654492,-79.422634","43.649568,-79.425242",Guia Comercial Portugues,1278 Dundas St W,Music Venue
4ad4c05ef964a5209ff620e3,"43.65436,-79.46553","43.653999,-79.464477",High Park,1873 Bloor St W,Urban Park
5827446810a3441bad10b2f5,"43.65436,-79.46553","43.654291,-79.462794",Hannah's Cafe and Bistro,1822 Bloor St W,Café
4bd30e129854d13acdbefc4d,"43.65436,-79.46553","43.658895,-79.462786",Lithuania Park,155 Oakmount Rd,Park
5322638c11d2cdab1b231a7a,"43.65436,-79.46553","43.655319,-79.456413",Whelan's Gate Irish Pub,1663 Bloor St W,Bar
4b5a9f92f964a52042ce28e3,"43.65436,-79.46553","43.653035,-79.468436",Mackenzies High Park,1982 Bloor St W,Pub
52f18cc2498ec148c8852cef,"43.65436,-79.46553","43.655109,-79.459278",Sushi Place,1730 Bloor St W,Sushi Restaurant
4ba3df12f964a520a96838e3,"43.65436,-79.46553","43.654659,-79.459299",Subway,1717 Bloor St W,Deli
4bcce46b511f952108deb3c7,"43.65436,-79.46553","43.652467,-79.470822",Pizza Hut,2100 Bloor St W,Pizzeria
5556ccb2498ed73c5ee740d9,"43.65436,-79.46553","43.652976,-79.468473",Aztec's Mine,1986 Bloor St W,Tex-Mex Restaurant
87eb8ff5defb133e83802e82,"43.65436,-79.46553","43.654548,-79.466949",British Swim School at HighPark-Livmore,55 Quebec Ave,Campground
4e4c7bfad4c083e9648ba9c6,"43.65436,-79.46553","43.653875,-79.466935",Bennett Parkette,10 Gotham Crt,Park
4fca5cc9e4b0c1168226c1aa,"43.65436,-79.46553","43.651687,-79.474577",Souvlaki Hut,2184 Bloor St W,Fast Food Restaurant
5db4e918ebfc3c0008229173,"43.65436,-79.46553","43.654153,-79.463145",Vivo Pizza + Pasta,1832 Bloor St W,Pizzeria
56c66f08498e75efe86b13e0,"43.65436,-79.46553","43.656004,-79.466997",Rouge Camps,70 High Park Ave,Campground
4d97206061a3a1cd6f63ac42,"43.65436,-79.46553","43.651737,-79.465468",Race Roster Spring Run-Off,Address not available,Park
5f30bd46933f477de030875d,"43.65436,-79.46553","43.65289,-79.46888",The High Park,1990 Bloor St W Secur,Park
4f6e728fe4b0e6e002a8b099,"43.65436,-79.46553","43.654084,-79.459487",Marcy Bar,Garden Ave,Bar
6248b843223e404363fe9798,"43.65436,-79.46553","43.651579,-79.460721",Ancient River,Address not available,Lake
05981863b83d3a4da840b676,"43.65436,-79.46553","43.65522,-79.459296",M & M Food Market,1730 Bloor St W,Restaurant
9d7fc099788bd3d441fc6554,"43.65436,-79.46553","43.658174,-79.461127",Toronto Kidz Summer Camp,151 Glenlake Ave,Child Care Service
634e418988b6b35172b410b3,"43.65436,-79.46553","43.6523,-79.472338",Brasa Peruvian Kitchen,2114 Bloor St W,Peruvian Restaurant
376abc5e2fe0441c04b7ecc5,"43.65436,-79.46553","43.657564,-79.459486",Redwood Sheds,219 Indian Grove,Roof Deck
4e0f4dd981300ee39631275f,"43.65436,-79.46553","43.649095,-79.469344",West Ravine Nature Trails,Address not available,Hiking Trail
e9ad9da7b00ea1af5ff5fc68,"43.65436,-79.46553","43.658844,-79.459645",Crooked Cucumber Family Garden,122 Glenlake Ave,Farm
5c54eab95a2c91002cb467f3,"43.65436,-79.46553","43.655312,-79.456506",Viajero Cantina,1661 Bloor St W,Mexican Restaurant
19d0ad56efbe47a384e51d0b,"43.65436,-79.46553","43.655312,-79.456506",Izba Restaurant,1671 Bloor St W,Restaurant
61741978e0623351becdcc7a,"43.65436,-79.46553","43.655326,-79.456321",Caked Coffee,1651 Bloor St W,Vegan and Vegetarian Restaurant
4bf5daa64d5f20a17a5c98fe,"43.65436,-79.46553","43.65168,-79.474669",The Village Players,2190 Bloor St W,Theater
15302ac8abbf4d96e7f9fda4,"43.65436,-79.46553","43.658009,-79.469517",Enercare Connections Inc,95 High Park Ave,Engineer
c62bd159764d4a07159621fc,"43.65436,-79.46553","43.653981,-79.458583",Guild Inn Estate,92 Indian Grove,Park
85db4fb20e207c8caef0789c,"43.65436,-79.46553","43.652004,-79.473319",Harvey's,2150 Bloor St W,Fast Food Restaurant
4c6208cbfa7bc92895620d27,"43.635932,-79.465083","43.63480170524837,-79.46651458740234",Waterfront Trail,Address not available,Hiking Trail
